redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,site_type,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,median_ccg_imd_rank,median_ccg_imd_quintile,median_ccg_imd_decile,mean_ccg_imd_rank,mean_ccg_imd_quintile,mean_ccg_imd_decile,nhs_region
sheffield_health,sheffield_health,TAHFC,Michael Carlisle Centre,S11 9BF,England,-1.4976782,53.3614973,E38000146,S11,Sheffield,Acute,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,100296,3,6,98269.76554760594,3.334067143643368,6.242157402311502,North East and Yorkshire
sheffield_health,sheffield_health,TAHXM,Forest Close,S35 0JW,England,-1.5201377,53.4211198,E38000146,S35,Sheffield,Community,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,100296,3,6,98269.76554760594,3.334067143643368,6.242157402311502,North East and Yorkshire
sheffield_health,sheffield_health,TAHXN,Forest Lodge,S35 0JW,England,-1.5201377,53.4211198,E38000146,S35,Sheffield,Community,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,100296,3,6,98269.76554760594,3.334067143643368,6.242157402311502,North East and Yorkshire
sheffield_health,sheffield_health,TAHXP,Grenoside Grange,S35 8QS,England,-1.495869,53.43560739999999,E38000146,S35,Sheffield,Community,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.1819619394316607,0.32334656539375933,100296,3,6,98269.76554760594,3.334067143643368,6.242157402311502,North East and Yorkshire
alder_hey_children,alder_hey_children,CBS25,Alder Hey Children's Hospital,L12 2AP,England,-2.8975996999999998,53.4206851,E38000101,L12,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
manchester_univers,manchester_univers,R0A01,Manchester Royal Infirmary,M13 9WL,England,-2.226157,53.46287,E38000217,M13,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
manchester_univers,manchester_univers,R0A02,Manchester Royal Infirmary,M13 9WL,England,-2.226656,53.46207949999999,E38000217,M13,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
manchester_univers,manchester_univers,R0A03,Royal Manchester Children's Hospital,M13 9WL,England,-2.226656,53.46207949999999,E38000217,M13,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
manchester_univers,manchester_univers,R0A04,Manchester Royal Eye Hospital,M13 9WL,England,-2.226656,53.46207949999999,E38000217,M13,Manchester,NA,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
manchester_univers,manchester_univers,R0A07,Wythenshawe Hospital,M23 9LT,England,-2.292308,53.38822,E38000217,M23,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
manchester_univers,manchester_univers,R0A09,Trafford General Hospital,M41 5SL,England,-2.3713644,53.453894,E38000187,M41,Trafford,Acute,20299.2585499316,-0.9630903067072504,20407.228164252487,-1.0335006164985743,-1.2799281397633824,10574.54458533969,22793,-1.7787603407478718,0.05147896088764134,0.08957621657883819,0.038626874630370116,0.11795496473620563,51563,2,4,64812.74829001368,2.395348837209302,4.272229822161423,North West
wirral_university,wirral_university,RBL14,Arrowe Park Hospital,CH49 5PE,England,-3.1017727,53.3706438,E38000208,CH49,Wirral,Acute,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.05890244321930809,0.1558775794835873,106656,4,7,102301.93370681605,3.414565826330532,6.4070961718020545,North West
wirral_university,wirral_university,RBL15,Surgery Department,CH49 5PE,England,-3.1017727,53.3706438,E38000208,CH49,Wirral,NA,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.05890244321930809,0.1558775794835873,106656,4,7,102301.93370681605,3.414565826330532,6.4070961718020545,North West
wirral_university,wirral_university,RBL17,Outpatients Department (Clatterbridge Hospital),CH63 4JY,England,-3.0236761,53.3328131,E38000208,CH63,Wirral,NA,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.05890244321930809,0.1558775794835873,106656,4,7,102301.93370681605,3.414565826330532,6.4070961718020545,North West
whiston_hospital,whiston_hospital,RBN01,Whiston Hospital,L35 5DR,England,-2.7856631,53.4199658,E38000091,L35,Knowsley,Acute,6392.957489878542,1.2369356582651823,6688.038644760201,1.0663321876333205,-332.12740144536116,595.2635783780977,4519,1.103118988691126,0.45189282556394067,0.623189597855963,0.1554289787721138,0.31735587039816854,151699,5,9,137788.02226720648,4.382591093117409,8.43927125506073,North West
royal_liverpool__b,royal_liverpool__b,RBQHQ,Liverpool Heart And Chest Hospital Nhs Trust Hq,L14 3PE,England,-2.9006723,53.4099713,E38000101,L14,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
mid_cheshire_hospi,mid_cheshire_hospi,RBT20,Leighton Hospital,CW1 4QJ,England,-2.4758631,53.1176852,E38000151,CW1,Cheshire East,Acute,19401.972366148533,-1.5385227829136443,19589.387136081266,-1.5646890414881423,-9.876390153956253,11920.034421220602,21637,-2.567587990136494,0.02963734818332451,0.13534673704469233,0.025378224947757412,0.09258468423839702,57847,2,4,69520.55267702937,2.5492227979274613,4.5785837651122625,North West
the_christie_nhsft,the_christie_nhsft,RBV01,The Christie,M20 4BX,England,-2.2297538,53.4295898,E38000217,M20,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
aintree_university,aintree_university,REM20,Walton Hospital,L9 1NL,England,-2.9621244,53.4513755,E38000101,L9,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
aintree_university,aintree_university,REM21,University Hospital Aintree,L9 7AL,England,-2.9322226,53.4651255,E38000101,L9,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
royal_liverpool__b,royal_liverpool__b,REMRQ,Royal Liverpool University Hospital,L7 8XP,England,-2.9644575,53.409588,E38000101,L7,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
clatterbridge_canc,clatterbridge_canc,REN20,Clatterbridge Cancer Centre -Wirral,CH63 4JY,England,-3.0236761,53.3328131,E38000208,CH63,Wirral,Acute,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.05890244321930809,0.1558775794835873,106656,4,7,102301.93370681605,3.414565826330532,6.4070961718020545,North West
liverpool_womens_h,liverpool_womens_h,REP01,Liverpool Womens Hospital,L8 7SS,England,-2.9599083,53.3982164,E38000101,L8,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
macclesfield_distr,macclesfield_distr,RJN71,Macclesfield District General Hospital,SK10 3BL,England,-2.142082,53.26183,E38000056,SK10,Cheshire East,Acute,22887.13663663664,-2.1250295922432434,23264.36630609139,-2.2467542181138023,-4.583646324256934,17455.62786775731,25685,-2.9317536239391893,0.006740221280796281,0.03692983177723851,0.00354234360218813,0.03673446304446181,38304,2,3,51331.43693693694,2.084084084084084,3.5195195195195197,North West
countess_of_cheste,countess_of_cheste,RJR05,Countess Of Chester Hospital,CH2 1UL,England,-2.8979768,53.209153,E38000196,CH2,Cheshire West and Chester,Acute,19410.048469387755,-1.4095136901696428,19593.85629542986,-1.4545088538679922,-0.003365146030153473,9400.488258142788,22227,-2.288509352548689,0.0686202514390245,0.1576528839853833,0.018591888694918013,0.07784144126713308,55067,2,4,69442.99744897959,2.5357142857142856,4.5625,North West
salford_royal_nhsf,salford_royal_nhsf,RM301,Salford Royal,M6 8HD,England,-2.3234243,53.4875447,E38000143,M6,Salford,Acute,9494.135572139303,1.406609427437811,9672.857382241924,1.2938165064467562,-10.740461250049556,1899.5700757907855,7273.757009345794,1.3698047860906508,0.2998337130716915,0.49357294609995167,0.17953003637793727,0.34945475841373386,135541,4.5,8.5,121524.82960199004,3.9950248756218905,7.536069651741293,North West
bolton_nhst,bolton_nhst,RMC01,Royal Bolton Hospital,BL4 0JR,England,-2.433355,53.55443,E38000016,BL4,Bolton,Acute,11921.454340473507,0.35942086487598646,11802.326421856596,0.42004473405925513,-3.1251985304784933,2583.7560597247366,8023,0.029255549071999724,0.2444162638283728,0.43242794071954505,0.13818256703735016,0.2805091297970273,128763,4,8,108756.40248027057,3.597519729425028,6.793686583990981,North West
tameside_hospital,tameside_hospital,RMP01,Tameside General Hospital,OL6 9RW,England,-2.0715971,53.4930995,E38000182,OL6,Tameside,Acute,11248.100354191263,0.177579171540732,11367.504488657522,0.13618443431049782,-1.6305629036924831,3950.865018607159,9800,-0.4809740006354514,0.19281814796326668,0.38839367071557046,0.07797903444341439,0.2068744205947372,120180,4,8,112328.88193624557,3.7615112160566704,7.038961038961039,North West
royal_albert_edwar,royal_albert_edwar,RRF02,Royal Albert Edward Infirmary,WN1 2NN,England,-2.6292126,53.5575626,E38000205,WN1,Wigan,Acute,14008.295192307693,-0.3881724800932692,14278.96051584243,-0.4960081736732788,6.8302147338596875,3340.691189701708,13197,-1.281304467295858,0.17057156070964516,0.32439932169048824,0.06768308221828605,0.16819621895931716,105468,4,7,97795.38557692307,3.330769230769231,6.191346153846154,North West
north_west_borough,north_west_borough,RTV33,Hollins Park,WA2 8WA,England,-2.6084382,53.4290282,E38000194,WA2,Warrington,Community,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.04374217121581947,0.09628228677238723,63690,2,4,75916.22610015175,2.7116843702579665,4.893778452200303,North West
university_hospita,university_hospita,RTX02,Royal Lancaster Infirmary,LA1 4RP,England,-2.80002,54.04307,E38000228,LA1,Lancaster,Acute,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.025061428072475935,0.07608808877505377,79552,3,5,85692.432,2.989333333333333,5.511111111111111,North West
university_hospita,university_hospita,RTXBU,Furness General Hospital,LA14 4LF,England,-3.2074938,54.1358423,E38000228,LA14,Barrow-in-Furness,Acute,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.025061428072475935,0.07608808877505377,79552,3,5,85692.432,2.989333333333333,5.511111111111111,North West
university_hospita,university_hospita,RTXBW,Westmorland General Hospital,LA9 7RG,England,-2.7325517,54.3067033,E38000228,LA9,South Lakeland,Acute,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.025061428072475935,0.07608808877505377,79552,3,5,85692.432,2.989333333333333,5.511111111111111,North West
southport_and_orms,southport_and_orms,RVY01,Southport & Formby District General Hospital,PR8 6PN,England,-2.9788101,53.633865,E38000170,PR8,Sefton,Acute,17182.653944020356,-1.3412406559160306,17366.53033459983,-1.3825535904542836,-0.2464489797030139,9569.405667417002,17375.550769230766,-1.7398944905777778,0.05961865074501427,0.13969674154745854,0.018016913837480084,0.04700330922907219,80713,3,5,81084.17048346056,2.842239185750636,5.231552162849873,North West
lancashire__south,lancashire__south,RW5JJ,Royal Preston Hospital,PR2 9HT,England,-2.7040145,53.7908668,E38000227,PR2,Preston,Community,15432.874223602485,-0.5950538043338509,15414.32598724969,-0.5696365066322745,2.123128689103269,6096.627009722718,13469.118210862622,-1.638383164230303,0.13460769814940646,0.31688916423518126,0.07646688516727287,0.1896408729365682,100044,3,6,90361.56366459628,3.141304347826087,5.746894409937888,North West
merseycare_nhs_fou,merseycare_nhs_fou,RW404,Ashworth Hospital,L31 1HW,England,-2.9138503,53.5190035,E38000161,L31,Sefton,Mental,11238.144444444444,0.3272274373407407,11444.30799553784,0.17815509194706197,-8.983055386324903,1071.1411339732856,10150,-0.6353001361938462,0.2868504173873806,0.4186031937028402,0.09945225740141887,0.21806297159760346,119622,4,7,112297.41296296296,3.664814814814815,6.962962962962963,North West
fairfield_general,fairfield_general,RW601,Fairfield General Hospital,BL9 7TD,England,-2.2552406,53.6002137,E38000024,BL9,Bury,Acute,15025.457711442787,-0.49133482268656714,15219.46845347455,-0.5774603733641576,1.12066576404486,3102.2090145126385,15537.263975155263,-1.1245217881176472,0.09859505025397168,0.22499189452069598,0.04882200367448395,0.14653625851075328,95785,3,6,92451.94195688225,3.1708126036484248,5.84742951907131,North West
the_pennine_acute,the_pennine_acute,RW602,North Manchester General Hospital,M8 5RB,England,-2.2276047,53.5191895,E38000217,M8,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
the_royal_oldham_h,the_royal_oldham_h,RW603,Royal Oldham Hospital,OL1 2JH,England,-2.1222418,53.5532339,E38000135,OL1,Oldham,Acute,10857.261235955057,0.8792072686460675,10595.14080668039,0.9958904045505897,2.8443287194354094,1937.7815095084027,6962,0.7728600380465841,0.31074225089707735,0.4807534115617372,0.17867290359586832,0.33318363517521354,130714,4,8,114309.37359550562,3.787921348314607,7.162921348314606,North West
stockport_nhsft,stockport_nhsft,RWJ09,Stepping Hill Hospital,SK2 7JE,England,-2.1320437,53.3840997,E38000174,SK2,Stockport,Acute,17148.516597510374,-1.1396449085290457,17527.93836025064,-1.2746730208224375,0.6083698572412898,2456.64273926155,18451,-1.9396316544562477,0.09460065307563321,0.168366428382314,0.036219221604447974,0.08780160621304386,77380,3,5,81335.20746887967,2.857883817427386,5.234439834024896,North West
